session_test_id,vp_id,age,gender,trial_id,choice_reference,choice_non_reference,choice_answer,choice_time,choice_comment
abx_constant_phase_shift,8,24,male,square_a_0_00,reference,C1,correct,13715,
abx_constant_phase_shift,8,24,male,hotelcalifornia_0_04,reference,C1,incorrect,23051,
abx_constant_phase_shift,8,24,male,pnoise_0_01,reference,C1,incorrect,17973,
abx_constant_phase_shift,8,24,male,square_a_0_02,reference,C1,correct,16349,
abx_constant_phase_shift,8,24,male,square_b_0_05,reference,C1,correct,39814,
abx_constant_phase_shift,8,24,male,square_a_0_06,reference,C1,correct,17608,
abx_constant_phase_shift,8,24,male,square_b_0_01,reference,C1,correct,25469,
abx_constant_phase_shift,8,24,male,hotelcalifornia_0_01,reference,C1,correct,35661,
abx_constant_phase_shift,8,24,male,castanets_0_04,reference,C1,incorrect,23937,
abx_constant_phase_shift,8,24,male,square_b_0_04,reference,C1,correct,22300,
abx_constant_phase_shift,8,24,male,hotelcalifornia_0_05,reference,C1,correct,43401,
abx_constant_phase_shift,8,24,male,square_b_0_06,reference,C1,correct,11801,
abx_constant_phase_shift,8,24,male,castanets_0_05,reference,C1,incorrect,38403,
abx_constant_phase_shift,8,24,male,hotelcalifornia_0_00,reference,C1,incorrect,42512,
abx_constant_phase_shift,8,24,male,castanets_0_06,reference,C1,incorrect,42173,
abx_constant_phase_shift,8,24,male,hotelcalifornia_0_02,reference,C1,incorrect,47031,
abx_constant_phase_shift,8,24,male,hotelcalifornia_0_06,reference,C1,correct,72761,
abx_constant_phase_shift,8,24,male,pnoise_0_05,reference,C1,correct,15553,
abx_constant_phase_shift,8,24,male,pnoise_0_00,reference,C1,correct,20042,
abx_constant_phase_shift,8,24,male,square_b_1_05,reference,C1,correct,32053,
abx_constant_phase_shift,8,24,male,hotelcalifornia_1_01,reference,C1,incorrect,42852,
abx_constant_phase_shift,8,24,male,hotelcalifornia_1_03,reference,C1,correct,28660,
abx_constant_phase_shift,8,24,male,castanets_1_01,reference,C1,incorrect,59536,
abx_constant_phase_shift,8,24,male,pnoise_1_05,reference,C1,incorrect,14584,
abx_constant_phase_shift,8,24,male,square_a_1_02,reference,C1,correct,9968,
abx_constant_phase_shift,8,24,male,square_a_1_05,reference,C1,correct,15929,
abx_constant_phase_shift,8,24,male,square_b_1_00,reference,C1,correct,23703,
abx_constant_phase_shift,8,24,male,hotelcalifornia_1_02,reference,C1,correct,34894,
abx_constant_phase_shift,8,24,male,square_a_1_04,reference,C1,correct,17551,
abx_constant_phase_shift,8,24,male,square_a_1_00,reference,C1,correct,8799,
abx_constant_phase_shift,8,24,male,square_b_1_03,reference,C1,correct,12670,
abx_constant_phase_shift,8,24,male,pnoise_1_01,reference,C1,correct,31628,
abx_constant_phase_shift,8,24,male,castanets_1_04,reference,C1,incorrect,19132,
abx_constant_phase_shift,8,24,male,castanets_1_00,reference,C1,incorrect,30675,
abx_constant_phase_shift,8,24,male,pnoise_1_00,reference,C1,correct,24272,
abx_constant_phase_shift,8,24,male,castanets_1_05,reference,C1,incorrect,12867,
abx_constant_phase_shift,8,24,male,castanets_1_03,reference,C1,correct,12124,
abx_constant_phase_shift,8,24,male,square_b_1_04,reference,C1,correct,13535,
abx_constant_phase_shift,8,24,male,pnoise_1_02,reference,C1,incorrect,63375,
abx_constant_phase_shift,8,24,male,pnoise_1_04,reference,C1,incorrect,33631,
abx_constant_phase_shift,8,24,male,castanets_1_02,reference,C1,incorrect,13597,
abx_constant_phase_shift,8,24,male,hotelcalifornia_1_00,reference,C1,correct,28112,
abx_constant_phase_shift,8,24,male,square_a_1_03,reference,C1,correct,9091,
abx_constant_phase_shift,8,24,male,pnoise_1_03,reference,C1,incorrect,17094,
abx_constant_phase_shift,8,24,male,hotelcalifornia_1_05,reference,C1,correct,30790,
abx_constant_phase_shift,8,24,male,square_b_1_01,reference,C1,correct,17574,
abx_constant_phase_shift,8,24,male,square_a_1_01,reference,C1,correct,16090,
abx_constant_phase_shift,8,24,male,square_b_1_02,reference,C1,correct,41421,
abx_constant_phase_shift,8,24,male,hotelcalifornia_1_04,reference,C1,correct,27560,
abx_constant_phase_shift,8,24,male,pnoise_2_05,reference,C1,incorrect,19918,
abx_constant_phase_shift,8,24,male,hotelcalifornia_2_03,reference,C1,incorrect,24134,
abx_constant_phase_shift,8,24,male,pnoise_2_02,reference,C1,incorrect,21792,
abx_constant_phase_shift,8,24,male,castanets_2_02,reference,C1,correct,21523,
abx_constant_phase_shift,8,24,male,square_a_2_01,reference,C1,correct,19970,
abx_constant_phase_shift,8,24,male,square_b_2_03,reference,C1,correct,13152,
abx_constant_phase_shift,8,24,male,pnoise_2_01,reference,C1,correct,22235,
abx_constant_phase_shift,8,24,male,pnoise_2_04,reference,C1,correct,19187,
abx_constant_phase_shift,8,24,male,pnoise_2_00,reference,C1,incorrect,10817,
abx_constant_phase_shift,8,24,male,castanets_2_03,reference,C1,incorrect,21182,
abx_constant_phase_shift,8,24,male,square_a_2_02,reference,C1,correct,9396,
abx_constant_phase_shift,8,24,male,castanets_2_05,reference,C1,incorrect,17422,
abx_constant_phase_shift,8,24,male,square_b_2_01,reference,C1,correct,32873,
abx_constant_phase_shift,8,24,male,hotelcalifornia_2_01,reference,C1,correct,12439,
abx_constant_phase_shift,8,24,male,castanets_2_04,reference,C1,correct,18481,
abx_constant_phase_shift,8,24,male,hotelcalifornia_2_04,reference,C1,correct,49587,
abx_constant_phase_shift,8,24,male,hotelcalifornia_2_02,reference,C1,incorrect,19596,
abx_constant_phase_shift,8,24,male,square_b_2_02,reference,C1,correct,17011,
abx_constant_phase_shift,8,24,male,castanets_2_01,reference,C1,incorrect,17221,
abx_constant_phase_shift,8,24,male,square_b_2_05,reference,C1,correct,12410,
abx_constant_phase_shift,8,24,male,castanets_2_00,reference,C1,incorrect,35862,
abx_constant_phase_shift,8,24,male,square_a_2_05,reference,C1,correct,16519,
abx_constant_phase_shift,8,24,male,hotelcalifornia_2_05,reference,C1,incorrect,37853,
abx_constant_phase_shift,8,24,male,square_b_2_04,reference,C1,correct,13963,
abx_constant_phase_shift,8,24,male,square_b_2_00,reference,C1,correct,24481,
abx_constant_phase_shift,8,24,male,square_a_2_00,reference,C1,incorrect,11623,
abx_constant_phase_shift,8,24,male,square_a_2_03,reference,C1,correct,21635,
abx_constant_phase_shift,8,24,male,pnoise_2_03,reference,C1,incorrect,23797,
abx_constant_phase_shift,8,24,male,square_a_2_04,reference,C1,correct,10430,
abx_constant_phase_shift,8,24,male,hotelcalifornia_2_00,reference,C1,incorrect,36335,
abx_constant_phase_shift,8,24,male,hotelcalifornia_3_01,reference,C1,correct,22960,
abx_constant_phase_shift,8,24,male,castanets_3_00,reference,C1,correct,14290,
abx_constant_phase_shift,8,24,male,square_b_3_03,reference,C1,correct,27199,
abx_constant_phase_shift,8,24,male,square_a_3_05,reference,C1,correct,8762,
abx_constant_phase_shift,8,24,male,castanets_3_03,reference,C1,correct,25892,
abx_constant_phase_shift,8,24,male,square_b_3_02,reference,C1,correct,9046,
abx_constant_phase_shift,8,24,male,hotelcalifornia_3_02,reference,C1,correct,36426,
abx_constant_phase_shift,8,24,male,pnoise_3_05,reference,C1,correct,20728,
abx_constant_phase_shift,8,24,male,hotelcalifornia_3_00,reference,C1,correct,11676,
abx_constant_phase_shift,8,24,male,pnoise_3_04,reference,C1,correct,36883,
abx_constant_phase_shift,8,24,male,square_b_3_05,reference,C1,correct,17079,
abx_constant_phase_shift,8,24,male,square_b_3_01,reference,C1,correct,11443,
abx_constant_phase_shift,8,24,male,square_a_3_02,reference,C1,correct,15052,
abx_constant_phase_shift,8,24,male,hotelcalifornia_3_03,reference,C1,incorrect,25940,
abx_constant_phase_shift,8,24,male,square_a_3_00,reference,C1,correct,10407,
abx_constant_phase_shift,8,24,male,pnoise_3_00,reference,C1,correct,17162,
abx_constant_phase_shift,8,24,male,hotelcalifornia_3_05,reference,C1,incorrect,15997,
abx_constant_phase_shift,8,24,male,square_a_3_01,reference,C1,correct,17776,
abx_constant_phase_shift,8,24,male,pnoise_3_03,reference,C1,incorrect,21032,
abx_constant_phase_shift,8,24,male,square_a_3_04,reference,C1,correct,10991,
abx_constant_phase_shift,8,24,male,pnoise_3_02,reference,C1,correct,14328,
abx_constant_phase_shift,8,24,male,castanets_3_05,reference,C1,incorrect,22114,
abx_constant_phase_shift,8,24,male,castanets_3_01,reference,C1,correct,16275,
abx_constant_phase_shift,8,24,male,square_b_3_00,reference,C1,incorrect,17462,
abx_constant_phase_shift,8,24,male,square_b_3_04,reference,C1,correct,10071,
abx_constant_phase_shift,8,24,male,castanets_3_04,reference,C1,incorrect,26537,
abx_constant_phase_shift,8,24,male,square_a_3_03,reference,C1,correct,24278,
abx_constant_phase_shift,8,24,male,pnoise_3_01,reference,C1,incorrect,19624,
abx_constant_phase_shift,8,24,male,hotelcalifornia_3_04,reference,C1,correct,31712,
abx_constant_phase_shift,8,24,male,castanets_3_02,reference,C1,incorrect,29821,
abx_constant_phase_shift,9,25,female,castanets_0_01,reference,C1,incorrect,37640,
abx_constant_phase_shift,9,25,female,square_b_0_01,reference,C1,correct,34328,
abx_constant_phase_shift,9,25,female,castanets_0_00,reference,C1,correct,30457,
abx_constant_phase_shift,9,25,female,pnoise_0_03,reference,C1,correct,37800,
abx_constant_phase_shift,9,25,female,castanets_0_05,reference,C1,correct,27918,
abx_constant_phase_shift,9,25,female,pnoise_0_06,reference,C1,correct,43745,
abx_constant_phase_shift,9,25,female,square_a_0_04,reference,C1,correct,11443,
abx_constant_phase_shift,9,25,female,square_a_0_02,reference,C1,correct,10283,
abx_constant_phase_shift,9,25,female,square_b_0_05,reference,C1,correct,15311,
abx_constant_phase_shift,9,25,female,hotelcalifornia_0_02,reference,C1,correct,42996,
abx_constant_phase_shift,9,25,female,square_a_0_05,reference,C1,correct,18946,
abx_constant_phase_shift,9,25,female,square_a_0_06,reference,C1,correct,11588,
abx_constant_phase_shift,9,25,female,hotelcalifornia_0_03,reference,C1,correct,40037,
abx_constant_phase_shift,9,25,female,hotelcalifornia_0_06,reference,C1,incorrect,51397,
abx_constant_phase_shift,9,25,female,pnoise_0_02,reference,C1,correct,45633,
abx_constant_phase_shift,9,25,female,hotelcalifornia_0_04,reference,C1,correct,45042,
abx_constant_phase_shift,9,25,female,castanets_0_02,reference,C1,incorrect,41496,
abx_constant_phase_shift,9,25,female,square_b_0_04,reference,C1,correct,33321,
abx_constant_phase_shift,9,25,female,hotelcalifornia_0_00,reference,C1,correct,25524,
abx_constant_phase_shift,9,25,female,pnoise_0_05,reference,C1,incorrect,49187,
abx_constant_phase_shift,9,25,female,hotelcalifornia_0_05,reference,C1,incorrect,27976,
abx_constant_phase_shift,9,25,female,square_b_0_06,reference,C1,incorrect,10643,
abx_constant_phase_shift,9,25,female,square_b_0_00,reference,C1,correct,8764,
abx_constant_phase_shift,9,25,female,castanets_0_04,reference,C1,correct,29222,
abx_constant_phase_shift,9,25,female,pnoise_0_04,reference,C1,incorrect,64353,
abx_constant_phase_shift,9,25,female,square_b_0_03,reference,C1,correct,10576,
abx_constant_phase_shift,9,25,female,castanets_0_06,reference,C1,incorrect,35167,
abx_constant_phase_shift,9,25,female,square_a_0_01,reference,C1,correct,14086,
abx_constant_phase_shift,9,25,female,square_b_0_02,reference,C1,correct,21950,
abx_constant_phase_shift,9,25,female,hotelcalifornia_0_01,reference,C1,incorrect,16537,
abx_constant_phase_shift,9,25,female,square_a_0_00,reference,C1,correct,13547,
abx_constant_phase_shift,9,25,female,pnoise_0_00,reference,C1,incorrect,32257,
abx_constant_phase_shift,9,25,female,square_a_0_03,reference,C1,correct,18642,
abx_constant_phase_shift,9,25,female,pnoise_0_01,reference,C1,correct,50213,
abx_constant_phase_shift,9,25,female,castanets_0_03,reference,C1,incorrect,16141,
abx_constant_phase_shift,9,25,female,hotelcalifornia_1_03,reference,C1,incorrect,35349,
abx_constant_phase_shift,9,25,female,square_a_1_01,reference,C1,correct,13099,
abx_constant_phase_shift,9,25,female,pnoise_1_05,reference,C1,incorrect,19702,
abx_constant_phase_shift,9,25,female,square_b_1_01,reference,C1,correct,12786,
abx_constant_phase_shift,9,25,female,pnoise_1_02,reference,C1,incorrect,27037,
abx_constant_phase_shift,9,25,female,castanets_1_05,reference,C1,correct,21844,
abx_constant_phase_shift,9,25,female,square_b_1_00,reference,C1,incorrect,13569,
abx_constant_phase_shift,9,25,female,square_b_1_05,reference,C1,correct,17776,
abx_constant_phase_shift,9,25,female,castanets_1_04,reference,C1,incorrect,23147,
abx_constant_phase_shift,9,25,female,hotelcalifornia_1_04,reference,C1,incorrect,36368,
abx_constant_phase_shift,9,25,female,square_b_1_04,reference,C1,incorrect,12161,
abx_constant_phase_shift,9,25,female,pnoise_1_03,reference,C1,correct,18982,
abx_constant_phase_shift,9,25,female,square_a_1_03,reference,C1,correct,24357,
abx_constant_phase_shift,9,25,female,castanets_1_02,reference,C1,correct,21124,
abx_constant_phase_shift,9,25,female,pnoise_1_04,reference,C1,correct,45599,
abx_constant_phase_shift,9,25,female,hotelcalifornia_1_05,reference,C1,incorrect,14791,
abx_constant_phase_shift,9,25,female,castanets_1_00,reference,C1,correct,14285,
abx_constant_phase_shift,9,25,female,hotelcalifornia_1_02,reference,C1,correct,32522,
abx_constant_phase_shift,9,25,female,pnoise_1_00,reference,C1,correct,28973,
abx_constant_phase_shift,9,25,female,hotelcalifornia_1_00,reference,C1,incorrect,15467,
abx_constant_phase_shift,9,25,female,square_a_1_02,reference,C1,correct,9024,
abx_constant_phase_shift,9,25,female,pnoise_1_01,reference,C1,correct,14753,
abx_constant_phase_shift,9,25,female,square_b_1_03,reference,C1,correct,9361,
abx_constant_phase_shift,9,25,female,square_a_1_05,reference,C1,correct,18483,
abx_constant_phase_shift,9,25,female,castanets_1_01,reference,C1,correct,14881,
abx_constant_phase_shift,9,25,female,hotelcalifornia_1_01,reference,C1,incorrect,23004,
abx_constant_phase_shift,9,25,female,square_b_1_02,reference,C1,incorrect,8191,
abx_constant_phase_shift,9,25,female,castanets_1_03,reference,C1,correct,10866,
abx_constant_phase_shift,9,25,female,square_a_1_04,reference,C1,correct,15917,
abx_constant_phase_shift,9,25,female,square_a_1_00,reference,C1,correct,20872,
abx_constant_phase_shift,9,25,female,pnoise_2_04,reference,C1,incorrect,26589,
abx_constant_phase_shift,9,25,female,castanets_2_05,reference,C1,correct,20443,
abx_constant_phase_shift,9,25,female,pnoise_2_00,reference,C1,incorrect,39386,
abx_constant_phase_shift,9,25,female,pnoise_2_02,reference,C1,correct,43437,
abx_constant_phase_shift,9,25,female,pnoise_2_03,reference,C1,incorrect,20423,
abx_constant_phase_shift,9,25,female,pnoise_2_05,reference,C1,incorrect,11379,
abx_constant_phase_shift,9,25,female,hotelcalifornia_2_02,reference,C1,incorrect,22036,
abx_constant_phase_shift,9,25,female,square_b_2_02,reference,C1,correct,11770,
abx_constant_phase_shift,9,25,female,square_b_2_00,reference,C1,correct,7413,
abx_constant_phase_shift,9,25,female,square_a_2_00,reference,C1,correct,8900,
abx_constant_phase_shift,9,25,female,hotelcalifornia_2_01,reference,C1,incorrect,25838,
abx_constant_phase_shift,9,25,female,hotelcalifornia_2_04,reference,C1,correct,13892,
abx_constant_phase_shift,9,25,female,square_b_2_01,reference,C1,correct,21691,
abx_constant_phase_shift,9,25,female,castanets_2_03,reference,C1,incorrect,11661,
abx_constant_phase_shift,9,25,female,square_a_2_04,reference,C1,incorrect,9911,
abx_constant_phase_shift,9,25,female,castanets_2_00,reference,C1,incorrect,16435,
abx_constant_phase_shift,9,25,female,square_a_2_05,reference,C1,correct,22152,
abx_constant_phase_shift,9,25,female,castanets_2_01,reference,C1,correct,12034,
abx_constant_phase_shift,9,25,female,castanets_2_04,reference,C1,incorrect,20281,
abx_constant_phase_shift,9,25,female,hotelcalifornia_2_05,reference,C1,correct,18166,
abx_constant_phase_shift,9,25,female,hotelcalifornia_2_03,reference,C1,incorrect,24738,
abx_constant_phase_shift,9,25,female,square_b_2_05,reference,C1,correct,28789,
abx_constant_phase_shift,9,25,female,square_b_2_04,reference,C1,correct,9956,
abx_constant_phase_shift,9,25,female,hotelcalifornia_2_00,reference,C1,correct,21575,
abx_constant_phase_shift,9,25,female,pnoise_2_01,reference,C1,correct,18231,
abx_constant_phase_shift,9,25,female,square_b_2_03,reference,C1,correct,18721,
abx_constant_phase_shift,9,25,female,square_a_2_02,reference,C1,correct,9610,
abx_constant_phase_shift,9,25,female,castanets_2_02,reference,C1,incorrect,15781,
abx_constant_phase_shift,9,25,female,square_a_2_01,reference,C1,correct,18327,
abx_constant_phase_shift,9,25,female,square_a_2_03,reference,C1,correct,14896,
abx_constant_phase_shift,9,25,female,castanets_3_05,reference,C1,incorrect,32971,
abx_constant_phase_shift,9,25,female,hotelcalifornia_3_01,reference,C1,incorrect,24867,
abx_constant_phase_shift,9,25,female,castanets_3_02,reference,C1,correct,11884,
abx_constant_phase_shift,9,25,female,square_a_3_02,reference,C1,correct,14724,
abx_constant_phase_shift,9,25,female,pnoise_3_02,reference,C1,correct,21300,
abx_constant_phase_shift,9,25,female,square_b_3_03,reference,C1,correct,23491,
abx_constant_phase_shift,9,25,female,hotelcalifornia_3_04,reference,C1,correct,22386,
abx_constant_phase_shift,9,25,female,pnoise_3_01,reference,C1,incorrect,27850,
abx_constant_phase_shift,9,25,female,pnoise_3_00,reference,C1,correct,18105,
abx_constant_phase_shift,9,25,female,pnoise_3_03,reference,C1,incorrect,10399,
abx_constant_phase_shift,9,25,female,square_a_3_03,reference,C1,correct,7472,
abx_constant_phase_shift,9,25,female,castanets_3_04,reference,C1,incorrect,17390,
abx_constant_phase_shift,9,25,female,hotelcalifornia_3_00,reference,C1,correct,18708,
abx_constant_phase_shift,9,25,female,castanets_3_01,reference,C1,correct,19390,
abx_constant_phase_shift,9,25,female,hotelcalifornia_3_05,reference,C1,correct,22408,
abx_constant_phase_shift,9,25,female,square_b_3_04,reference,C1,correct,8932,
abx_constant_phase_shift,9,25,female,hotelcalifornia_3_02,reference,C1,incorrect,23016,
abx_constant_phase_shift,9,25,female,square_a_3_01,reference,C1,correct,15177,
abx_constant_phase_shift,9,25,female,pnoise_3_04,reference,C1,incorrect,29253,
abx_constant_phase_shift,9,25,female,square_a_3_00,reference,C1,correct,11858,
abx_constant_phase_shift,9,25,female,square_b_3_01,reference,C1,correct,9880,
abx_constant_phase_shift,9,25,female,castanets_3_00,reference,C1,correct,16015,
abx_constant_phase_shift,9,25,female,hotelcalifornia_3_03,reference,C1,incorrect,14443,
abx_constant_phase_shift,9,25,female,castanets_3_03,reference,C1,correct,12855,
abx_constant_phase_shift,9,25,female,square_b_3_05,reference,C1,incorrect,11523,
abx_constant_phase_shift,9,25,female,square_a_3_04,reference,C1,correct,7787,
abx_constant_phase_shift,9,25,female,square_b_3_00,reference,C1,correct,8089,
abx_constant_phase_shift,9,25,female,pnoise_3_05,reference,C1,incorrect,15015,
abx_constant_phase_shift,9,25,female,square_b_3_02,reference,C1,correct,9712,
abx_constant_phase_shift,9,25,female,square_a_3_05,reference,C1,correct,12409,
abx_constant_phase_shift,10,27,male,square_a_0_00,reference,C1,correct,29185,
abx_constant_phase_shift,10,27,male,castanets_0_06,reference,C1,correct,20622,
abx_constant_phase_shift,10,27,male,square_b_0_04,reference,C1,correct,36243,
abx_constant_phase_shift,10,27,male,square_a_0_03,reference,C1,correct,14488,
abx_constant_phase_shift,10,27,male,hotelcalifornia_0_01,reference,C1,correct,36682,
abx_constant_phase_shift,10,27,male,pnoise_0_04,reference,C1,incorrect,69438,
abx_constant_phase_shift,10,27,male,square_b_0_03,reference,C1,correct,16503,
abx_constant_phase_shift,10,27,male,pnoise_0_01,reference,C1,incorrect,27218,
abx_constant_phase_shift,10,27,male,castanets_0_02,reference,C1,incorrect,15646,
abx_constant_phase_shift,10,27,male,pnoise_0_03,reference,C1,incorrect,37850,
abx_constant_phase_shift,10,27,male,pnoise_0_00,reference,C1,correct,38760,
abx_constant_phase_shift,10,27,male,square_a_0_05,reference,C1,correct,24075,
abx_constant_phase_shift,10,27,male,square_b_0_02,reference,C1,incorrect,34738,
abx_constant_phase_shift,10,27,male,hotelcalifornia_0_06,reference,C1,correct,54535,
abx_constant_phase_shift,10,27,male,hotelcalifornia_0_04,reference,C1,incorrect,43164,
abx_constant_phase_shift,10,27,male,square_a_0_02,reference,C1,incorrect,10555,
abx_constant_phase_shift,10,27,male,square_a_0_06,reference,C1,incorrect,11171,
abx_constant_phase_shift,10,27,male,hotelcalifornia_0_00,reference,C1,incorrect,16549,
abx_constant_phase_shift,10,27,male,square_a_0_04,reference,C1,incorrect,10532,
abx_constant_phase_shift,10,27,male,square_b_0_06,reference,C1,correct,19430,
abx_constant_phase_shift,10,27,male,hotelcalifornia_0_05,reference,C1,correct,32251,
abx_constant_phase_shift,10,27,male,pnoise_0_02,reference,C1,incorrect,13978,
abx_constant_phase_shift,10,27,male,hotelcalifornia_0_02,reference,C1,incorrect,49789,
abx_constant_phase_shift,10,27,male,castanets_0_01,reference,C1,correct,16624,
abx_constant_phase_shift,10,27,male,square_b_0_01,reference,C1,incorrect,10193,
abx_constant_phase_shift,10,27,male,square_b_0_00,reference,C1,correct,20509,
abx_constant_phase_shift,10,27,male,square_b_0_05,reference,C1,incorrect,19161,
abx_constant_phase_shift,10,27,male,castanets_0_00,reference,C1,incorrect,17817,
abx_constant_phase_shift,10,27,male,castanets_0_03,reference,C1,incorrect,21304,
abx_constant_phase_shift,10,27,male,hotelcalifornia_0_03,reference,C1,correct,33995,
abx_constant_phase_shift,10,27,male,castanets_0_05,reference,C1,incorrect,13823,
abx_constant_phase_shift,10,27,male,castanets_0_04,reference,C1,correct,35568,
abx_constant_phase_shift,10,27,male,square_a_0_01,reference,C1,correct,9867,
abx_constant_phase_shift,10,27,male,pnoise_0_05,reference,C1,incorrect,13607,
abx_constant_phase_shift,10,27,male,pnoise_0_06,reference,C1,correct,27186,
abx_constant_phase_shift,10,27,male,hotelcalifornia_1_01,reference,C1,correct,40880,
abx_constant_phase_shift,10,27,male,square_b_1_02,reference,C1,correct,10728,
abx_constant_phase_shift,10,27,male,square_a_1_05,reference,C1,correct,26095,
abx_constant_phase_shift,10,27,male,castanets_1_03,reference,C1,correct,11480,
abx_constant_phase_shift,10,27,male,square_b_1_00,reference,C1,correct,23118,
abx_constant_phase_shift,10,27,male,pnoise_1_02,reference,C1,correct,13798,
abx_constant_phase_shift,10,27,male,castanets_1_00,reference,C1,correct,43409,
abx_constant_phase_shift,10,27,male,castanets_1_04,reference,C1,incorrect,21202,
abx_constant_phase_shift,10,27,male,pnoise_1_00,reference,C1,correct,37692,
abx_constant_phase_shift,10,27,male,square_b_1_05,reference,C1,correct,9823,
abx_constant_phase_shift,10,27,male,pnoise_1_03,reference,C1,correct,14191,
abx_constant_phase_shift,10,27,male,square_a_1_03,reference,C1,incorrect,9306,
abx_constant_phase_shift,10,27,male,castanets_1_01,reference,C1,correct,16646,
abx_constant_phase_shift,10,27,male,hotelcalifornia_1_00,reference,C1,correct,31037,
abx_constant_phase_shift,10,27,male,square_a_1_04,reference,C1,correct,9126,
abx_constant_phase_shift,10,27,male,square_b_1_01,reference,C1,incorrect,10216,
abx_constant_phase_shift,10,27,male,castanets_1_02,reference,C1,correct,10978,
abx_constant_phase_shift,10,27,male,hotelcalifornia_1_05,reference,C1,incorrect,27336,
abx_constant_phase_shift,10,27,male,hotelcalifornia_1_03,reference,C1,incorrect,41386,
abx_constant_phase_shift,10,27,male,castanets_1_05,reference,C1,correct,32397,
abx_constant_phase_shift,10,27,male,hotelcalifornia_1_04,reference,C1,incorrect,47359,
abx_constant_phase_shift,10,27,male,square_a_1_02,reference,C1,correct,17968,
abx_constant_phase_shift,10,27,male,pnoise_1_01,reference,C1,incorrect,19726,
abx_constant_phase_shift,10,27,male,square_b_1_04,reference,C1,correct,43516,
abx_constant_phase_shift,10,27,male,square_a_1_01,reference,C1,correct,19327,
abx_constant_phase_shift,10,27,male,pnoise_1_04,reference,C1,correct,14137,
abx_constant_phase_shift,10,27,male,square_a_1_00,reference,C1,incorrect,29847,
abx_constant_phase_shift,10,27,male,square_b_1_03,reference,C1,incorrect,27137,
abx_constant_phase_shift,10,27,male,hotelcalifornia_1_02,reference,C1,correct,43590,
abx_constant_phase_shift,10,27,male,pnoise_1_05,reference,C1,incorrect,14360,
abx_constant_phase_shift,11,25,male,castanets_0_06,reference,C1,correct,60959,
abx_constant_phase_shift,11,25,male,square_a_0_06,reference,C1,correct,47558,
abx_constant_phase_shift,11,25,male,square_a_0_01,reference,C1,correct,15253,
abx_constant_phase_shift,11,25,male,square_a_0_04,reference,C1,correct,21821,
abx_constant_phase_shift,11,25,male,hotelcalifornia_0_02,reference,C1,correct,103990,
abx_constant_phase_shift,11,25,male,hotelcalifornia_0_06,reference,C1,correct,27066,
abx_constant_phase_shift,11,25,male,square_a_0_05,reference,C1,correct,18912,
abx_constant_phase_shift,11,25,male,castanets_0_01,reference,C1,incorrect,34824,
abx_constant_phase_shift,11,25,male,hotelcalifornia_0_01,reference,C1,incorrect,52827,
abx_constant_phase_shift,11,25,male,hotelcalifornia_0_00,reference,C1,correct,8527,
abx_constant_phase_shift,11,25,male,square_a_0_02,reference,C1,correct,16291,
abx_constant_phase_shift,11,25,male,square_b_0_00,reference,C1,correct,16978,
abx_constant_phase_shift,11,25,male,hotelcalifornia_0_03,reference,C1,correct,24444,
abx_constant_phase_shift,11,25,male,pnoise_0_05,reference,C1,correct,35316,
abx_constant_phase_shift,11,25,male,castanets_0_00,reference,C1,incorrect,50383,
abx_constant_phase_shift,11,25,male,square_b_0_06,reference,C1,correct,18991,
abx_constant_phase_shift,11,25,male,square_a_0_00,reference,C1,correct,29172,
abx_constant_phase_shift,11,25,male,square_b_0_02,reference,C1,correct,10487,
abx_constant_phase_shift,11,25,male,pnoise_0_00,reference,C1,incorrect,72678,
abx_constant_phase_shift,11,25,male,square_b_0_04,reference,C1,incorrect,12085,
abx_constant_phase_shift,11,25,male,hotelcalifornia_0_05,reference,C1,incorrect,39372,
abx_constant_phase_shift,11,25,male,square_b_0_05,reference,C1,correct,15909,
abx_constant_phase_shift,11,25,male,square_b_0_03,reference,C1,correct,19835,
abx_constant_phase_shift,11,25,male,castanets_0_03,reference,C1,incorrect,21036,
abx_constant_phase_shift,11,25,male,pnoise_0_04,reference,C1,correct,37445,
abx_constant_phase_shift,11,25,male,pnoise_0_01,reference,C1,correct,33294,
abx_constant_phase_shift,11,25,male,pnoise_0_06,reference,C1,correct,20357,
abx_constant_phase_shift,11,25,male,castanets_0_02,reference,C1,correct,76021,
abx_constant_phase_shift,11,25,male,square_b_0_01,reference,C1,correct,26537,
abx_constant_phase_shift,11,25,male,castanets_0_04,reference,C1,correct,27514,
abx_constant_phase_shift,11,25,male,square_a_0_03,reference,C1,incorrect,28318,
abx_constant_phase_shift,11,25,male,castanets_0_05,reference,C1,incorrect,45646,
abx_constant_phase_shift,11,25,male,pnoise_0_02,reference,C1,correct,26746,
abx_constant_phase_shift,11,25,male,hotelcalifornia_0_04,reference,C1,incorrect,23916,
abx_constant_phase_shift,11,25,male,pnoise_0_03,reference,C1,correct,18422,
abx_constant_phase_shift,11,25,male,pnoise_1_00,reference,C1,incorrect,24702,
abx_constant_phase_shift,11,25,male,hotelcalifornia_1_02,reference,C1,correct,21623,
abx_constant_phase_shift,11,25,male,castanets_1_03,reference,C1,correct,65294,
abx_constant_phase_shift,11,25,male,square_b_1_05,reference,C1,correct,16783,
abx_constant_phase_shift,11,25,male,square_a_1_05,reference,C1,incorrect,22580,
abx_constant_phase_shift,11,25,male,castanets_1_00,reference,C1,correct,25477,
